t mart.ci0 mart.cin aust.ci0 aust.cin
1.605080e+01 1.060792e-04 1.051616e-04 9.193404e-02 3.344140e-02
1.610081e+01 1.059545e-04 1.050411e-04 9.189294e-02 3.344140e-02
1.615081e+01 1.058303e-04 1.049212e-04 9.185199e-02 3.344140e-02
1.620081e+01 1.057067e-04 1.048018e-04 9.181117e-02 3.344140e-02
1.625081e+01 1.055837e-04 1.046830e-04 9.177050e-02 3.344140e-02
1.630082e+01 1.054613e-04 1.045647e-04 9.172996e-02 3.344140e-02
1.635082e+01 1.053394e-04 1.044467e-04 9.168957e-02 3.344140e-02
1.640082e+01 1.052180e-04 1.043292e-04 9.164932e-02 3.344140e-02
1.645082e+01 1.050972e-04 1.042122e-04 9.160920e-02 3.344140e-02
1.650083e+01 1.049769e-04 1.040957e-04 9.156921e-02 3.344140e-02
1.655083e+01 1.048571e-04 1.039798e-04 9.152936e-02 3.344140e-02
1.660083e+01 1.047379e-04 1.038644e-04 9.148964e-02 3.344140e-02
1.665083e+01 1.046192e-04 1.037495e-04 9.145006e-02 3.344140e-02
1.670084e+01 1.045009e-04 1.036351e-04 9.141060e-02 3.344140e-02
1.675084e+01 1.043832e-04 1.035212e-04 9.137128e-02 3.344140e-02
1.680084e+01 1.042661e-04 1.034078e-04 9.133208e-02 3.344140e-02
1.685084e+01 1.041494e-04 1.032949e-04 9.129302e-02 3.344140e-02
1.690085e+01 1.040332e-04 1.031825e-04 9.125409e-02 3.344140e-02
1.695085e+01 1.039176e-04 1.030705e-04 9.121528e-02 3.344140e-02
1.700085e+01 1.038025e-04 1.029591e-04 9.117660e-02 3.344140e-02
1.705085e+01 1.036878e-04 1.028482e-04 9.113804e-02 3.344140e-02
1.710086e+01 1.035737e-04 1.027377e-04 9.109961e-02 3.344140e-02
1.715086e+01 1.034601e-04 1.026277e-04 9.106131e-02 3.344140e-02
1.720086e+01 1.033469e-04 1.025182e-04 9.102313e-02 3.344140e-02
1.725086e+01 1.032343e-04 1.024091e-04 9.098507e-02 3.344140e-02
